log_id,snapshot_time,cpu_percent,ram_usage_mb,pid
583,2026-04-09 23:25:09,79.31,3267,103
584,2026-04-09 23:25:14,28.81,11049,68
585,2026-04-09 23:25:19,64.28,13805,461
586,2026-04-09 23:25:24,67.83,13124,466
587,2026-04-09 23:25:29,76.5,10305,259
588,2026-04-09 23:25:34,41.65,4051,139
589,2026-04-09 23:25:39,66.02,2534,78
590,2026-04-09 23:25:44,4.26,5391,38
591,2026-04-09 23:25:49,18.18,5435,386
592,2026-04-09 23:25:54,14.01,4574,318
593,2026-04-09 23:25:59,33.99,12490,211
594,2026-04-09 23:26:04,3.06,8529,423
595,2026-04-09 23:26:09,18.35,11643,242
596,2026-04-09 23:26:14,52.78,1960,406
597,2026-04-09 23:26:19,35.09,2907,476
598,2026-04-09 23:26:24,61.09,9938,412
599,2026-04-09 23:26:29,38.53,12204,438
600,2026-04-09 23:26:34,62.18,6311,332
601,2026-04-09 23:26:39,8.4,13060,160
602,2026-04-09 23:26:44,26.58,16017,326
603,2026-04-09 23:26:49,8.97,6544,237
604,2026-04-09 23:26:54,1.92,324,297
605,2026-04-09 23:26:59,75.39,15889,273
606,2026-04-09 23:27:04,59.89,6909,109
607,2026-04-09 23:27:09,55.42,13973,287
608,2026-04-09 23:27:14,85.07,9553,258
609,2026-04-09 23:27:19,41.66,14144,289
610,2026-04-09 23:27:24,83.58,10890,178
611,2026-04-09 23:27:29,17.82,3107,468
612,2026-04-09 23:27:34,72.68,13945,445
613,2026-04-09 23:27:39,28.24,194,492
614,2026-04-09 23:27:44,64.42,11964,13
615,2026-04-09 23:27:49,65.55,14771,207
616,2026-04-09 23:27:54,49.92,1660,483
617,2026-04-09 23:27:59,3.73,4900,53
618,2026-04-09 23:28:04,4.38,9451,324
619,2026-04-09 23:28:09,96.94,3886,44
620,2026-04-09 23:28:14,55.36,6305,168
621,2026-04-09 23:28:19,47.76,9432,437
622,2026-04-09 23:28:24,45.96,10058,353
623,2026-04-09 23:28:29,79.69,13017,486
624,2026-04-09 23:28:34,10.16,13655,338
625,2026-04-09 23:28:39,39.25,5697,232
626,2026-04-09 23:28:44,37.85,1965,15
627,2026-04-09 23:28:49,16.69,8989,394
628,2026-04-09 23:28:54,30.62,15828,44
629,2026-04-09 23:28:59,17.42,2724,92
630,2026-04-09 23:29:04,45.05,14882,455
631,2026-04-09 23:29:09,83.16,563,188
632,2026-04-09 23:29:14,67.77,8009,32
633,2026-04-09 23:29:19,41.26,6968,83
634,2026-04-09 23:29:24,25.19,10285,123
635,2026-04-09 23:29:29,66.79,14480,369
636,2026-04-09 23:29:34,84.66,16021,250
637,2026-04-09 23:29:39,35.05,9171,151
638,2026-04-09 23:29:44,31.09,13456,167
639,2026-04-09 23:29:49,43.35,11769,137
640,2026-04-09 23:29:54,80.0,13778,448
641,2026-04-09 23:29:59,11.13,6046,5
642,2026-04-09 23:30:04,73.16,16362,500
643,2026-04-09 23:30:09,29.56,2360,132
644,2026-04-09 23:30:14,13.2,960,4
645,2026-04-09 23:30:19,81.43,8199,271
646,2026-04-09 23:30:24,0.91,4071,40
647,2026-04-09 23:30:29,33.98,3490,120
648,2026-04-09 23:30:34,69.07,2969,261
649,2026-04-09 23:30:39,19.43,14689,274
650,2026-04-09 23:30:44,84.29,12188,118
651,2026-04-09 23:30:49,87.15,15464,294
652,2026-04-09 23:30:54,58.84,1154,347
653,2026-04-09 23:30:59,79.6,14467,46
654,2026-04-09 23:31:04,13.1,14521,364
655,2026-04-09 23:31:09,21.81,9423,85
656,2026-04-09 23:31:14,90.04,7771,317
657,2026-04-09 23:31:19,14.27,16342,279
658,2026-04-09 23:31:24,72.38,4242,493
659,2026-04-09 23:31:29,51.57,16171,397
660,2026-04-09 23:31:34,55.75,7789,400
661,2026-04-09 23:31:39,50.6,12803,289
662,2026-04-09 23:31:44,70.22,13997,362
663,2026-04-09 23:31:49,62.76,14905,22
664,2026-04-09 23:31:54,48.35,2662,156
665,2026-04-09 23:31:59,85.46,5729,368
666,2026-04-09 23:32:04,1.0,1725,396
667,2026-04-09 23:32:09,66.01,4378,381
668,2026-04-09 23:32:14,77.61,10526,475
669,2026-04-09 23:32:19,51.4,5320,280
670,2026-04-09 23:32:24,73.73,14188,148
671,2026-04-09 23:32:29,62.9,9946,29
672,2026-04-09 23:32:34,21.18,2148,309
673,2026-04-09 23:32:39,62.49,4445,128
674,2026-04-09 23:32:44,83.58,3684,288
675,2026-04-09 23:32:49,17.03,10329,439
676,2026-04-09 23:32:54,89.18,15449,215
677,2026-04-09 23:32:59,50.07,11094,166
678,2026-04-09 23:33:04,69.98,12957,44
679,2026-04-09 23:33:09,94.0,11247,490
680,2026-04-09 23:33:14,35.91,2613,424
681,2026-04-09 23:33:19,35.09,1984,387
682,2026-04-09 23:33:24,7.21,16108,162
683,2026-04-09 23:33:29,92.89,15697,55
684,2026-04-09 23:33:34,8.85,2356,482
685,2026-04-09 23:33:39,79.62,2562,460
686,2026-04-09 23:33:44,13.9,12568,146
687,2026-04-09 23:33:49,34.66,10793,414
688,2026-04-09 23:33:54,32.98,4704,204
689,2026-04-09 23:33:59,35.07,13084,481
690,2026-04-09 23:34:04,62.36,11144,64
691,2026-04-09 23:34:09,97.68,13860,65
692,2026-04-09 23:34:14,38.93,1924,442
693,2026-04-09 23:34:19,48.97,11819,25
694,2026-04-09 23:34:24,41.88,15842,492
695,2026-04-09 23:34:29,76.51,15323,194
696,2026-04-09 23:34:34,41.05,1004,190
697,2026-04-09 23:34:39,51.43,4492,116
698,2026-04-09 23:34:44,39.15,12214,488
699,2026-04-09 23:34:49,36.0,15552,126
700,2026-04-09 23:34:54,76.64,14829,79
701,2026-04-09 23:34:59,28.21,13954,315
702,2026-04-09 23:35:04,49.38,11487,376
703,2026-04-09 23:35:09,6.18,14046,215
704,2026-04-09 23:35:14,53.19,9626,405
705,2026-04-09 23:35:19,16.18,3436,253
706,2026-04-09 23:35:24,66.5,5856,307
707,2026-04-09 23:35:29,94.53,15892,204
708,2026-04-09 23:35:34,18.3,9132,134
709,2026-04-09 23:35:39,49.42,3949,266
710,2026-04-09 23:35:44,60.94,13017,466
711,2026-04-09 23:35:49,59.87,12798,287
712,2026-04-09 23:35:54,75.89,312,86
713,2026-04-09 23:35:59,55.26,8957,400
714,2026-04-09 23:36:04,32.48,3620,29
715,2026-04-09 23:36:09,46.34,11012,336
716,2026-04-09 23:36:14,15.24,7412,293
717,2026-04-09 23:36:19,33.59,5697,439
718,2026-04-09 23:36:24,80.2,10552,424
719,2026-04-09 23:36:29,52.58,14471,157
720,2026-04-09 23:36:34,43.53,2816,84
721,2026-04-09 23:36:39,5.51,2436,464
722,2026-04-09 23:36:44,39.04,15068,457
723,2026-04-09 23:36:49,69.82,3407,238
724,2026-04-09 23:36:54,65.15,13570,296
725,2026-04-09 23:36:59,78.24,8441,138
726,2026-04-09 23:37:04,33.33,7367,155
727,2026-04-09 23:37:09,56.77,9906,314
728,2026-04-09 23:37:14,62.75,1311,402
729,2026-04-09 23:37:19,9.63,514,141
730,2026-04-09 23:37:24,90.39,822,481
731,2026-04-09 23:37:29,18.91,12471,77
732,2026-04-09 23:37:34,41.86,6249,37
733,2026-04-09 23:37:39,4.94,3337,323
734,2026-04-09 23:37:44,60.0,11917,17
735,2026-04-09 23:37:49,67.89,293,20
736,2026-04-09 23:37:54,86.51,5088,113
737,2026-04-09 23:37:59,65.78,3682,341
738,2026-04-09 23:38:04,62.35,16039,151
739,2026-04-09 23:38:09,32.52,11102,341
740,2026-04-09 23:38:14,26.02,1804,120
741,2026-04-09 23:38:19,80.8,14643,170
742,2026-04-09 23:38:24,7.15,1294,114
743,2026-04-09 23:38:29,26.26,7638,60
744,2026-04-09 23:38:34,36.55,15487,276
745,2026-04-09 23:38:39,53.61,12686,14
746,2026-04-09 23:38:44,6.11,5460,176
747,2026-04-09 23:38:49,16.99,15581,388
748,2026-04-09 23:38:54,79.38,8407,202
749,2026-04-09 23:38:59,83.22,14600,71
750,2026-04-09 23:39:04,95.81,8231,195
751,2026-04-09 23:39:09,50.34,6413,196
752,2026-04-09 23:39:14,78.06,16273,201
753,2026-04-09 23:39:19,22.07,4668,77
754,2026-04-09 23:39:24,84.11,9544,322
755,2026-04-09 23:39:29,60.86,14902,470
756,2026-04-09 23:39:34,27.71,15939,205
757,2026-04-09 23:39:39,12.54,13910,286
758,2026-04-09 23:39:44,66.04,2954,391
759,2026-04-09 23:39:49,28.39,3470,132
760,2026-04-09 23:39:54,60.51,15964,477
761,2026-04-09 23:39:59,95.04,3074,17
762,2026-04-09 23:40:04,30.21,10345,338
763,2026-04-09 23:40:09,56.06,10032,321
764,2026-04-09 23:40:14,72.44,12418,408
765,2026-04-09 23:40:19,49.58,7297,442
766,2026-04-09 23:40:24,42.38,6525,4
767,2026-04-09 23:40:29,36.59,14853,88
768,2026-04-09 23:40:34,39.49,6899,135
769,2026-04-09 23:40:39,7.49,4614,210
770,2026-04-09 23:40:44,34.99,3370,111
771,2026-04-09 23:40:49,42.1,3787,426
772,2026-04-09 23:40:54,31.07,633,144
773,2026-04-09 23:40:59,58.95,6312,298
774,2026-04-09 23:41:04,8.72,297,330
775,2026-04-09 23:41:09,58.79,13813,438
776,2026-04-09 23:41:14,96.04,12960,409
777,2026-04-09 23:41:19,70.19,5222,28
778,2026-04-09 23:41:24,37.23,10332,175
779,2026-04-09 23:41:29,18.85,10567,220
780,2026-04-09 23:41:34,3.86,15943,468
781,2026-04-09 23:41:39,89.9,16082,260
782,2026-04-09 23:41:44,74.15,14060,300
783,2026-04-09 23:41:49,31.89,14749,387
784,2026-04-09 23:41:54,70.55,4105,58
785,2026-04-09 23:41:59,91.62,15314,305
786,2026-04-09 23:42:04,63.02,2208,383
787,2026-04-09 23:42:09,88.38,9636,357
788,2026-04-09 23:42:14,4.86,8462,25
789,2026-04-09 23:42:19,16.68,5057,465
790,2026-04-09 23:42:24,0.62,9222,77
791,2026-04-09 23:42:29,11.98,1253,202
792,2026-04-09 23:42:34,65.54,14593,321
793,2026-04-09 23:42:39,73.7,3149,262
794,2026-04-09 23:42:44,61.55,14284,43
795,2026-04-09 23:42:49,50.84,7458,433
796,2026-04-09 23:42:54,53.06,1651,120
797,2026-04-09 23:42:59,78.85,14555,332
798,2026-04-09 23:43:04,42.44,11329,48
799,2026-04-09 23:43:09,38.6,14946,357
800,2026-04-09 23:43:14,84.63,6028,262
801,2026-04-09 23:43:19,87.2,1937,53
802,2026-04-09 23:43:24,6.24,12601,302
803,2026-04-09 23:43:29,11.12,14897,78
804,2026-04-09 23:43:34,4.78,10902,439
805,2026-04-09 23:43:39,50.17,3216,407
806,2026-04-09 23:43:44,36.15,7092,497
807,2026-04-09 23:43:49,43.49,1543,376
808,2026-04-09 23:43:54,63.39,9927,146
809,2026-04-09 23:43:59,92.92,11694,99
810,2026-04-09 23:44:04,60.87,14959,213
811,2026-04-09 23:44:09,25.6,8275,319
812,2026-04-09 23:44:14,67.95,6164,442
813,2026-04-09 23:44:19,75.48,9274,409
814,2026-04-09 23:44:24,61.86,10867,250
815,2026-04-09 23:44:29,87.35,2033,428
816,2026-04-09 23:44:34,29.74,1688,121
817,2026-04-09 23:44:39,34.39,9642,180
818,2026-04-09 23:44:44,93.13,9823,212
819,2026-04-09 23:44:49,46.94,8526,262
820,2026-04-09 23:44:54,31.25,14245,439
821,2026-04-09 23:44:59,82.46,1887,292
822,2026-04-09 23:45:04,47.77,8076,325
823,2026-04-09 23:45:09,47.07,8036,348
824,2026-04-09 23:45:14,91.79,941,417
825,2026-04-09 23:45:19,62.83,15064,406
826,2026-04-09 23:45:24,39.37,8774,20
827,2026-04-09 23:45:29,48.1,3927,266
828,2026-04-09 23:45:34,55.55,11792,83
829,2026-04-09 23:45:39,23.84,6106,21
830,2026-04-09 23:45:44,38.76,12282,30
831,2026-04-09 23:45:49,18.98,6913,291
832,2026-04-09 23:45:54,91.23,12990,337
833,2026-04-09 23:45:59,20.08,14211,229
834,2026-04-09 23:46:04,71.9,2654,343
835,2026-04-09 23:46:09,58.42,2285,147
836,2026-04-09 23:46:14,34.19,4223,328
837,2026-04-09 23:46:19,22.72,3519,91
838,2026-04-09 23:46:24,44.71,11699,145
839,2026-04-09 23:46:29,42.75,4148,341
840,2026-04-09 23:46:34,87.42,1066,235
841,2026-04-09 23:46:39,6.37,11665,62
842,2026-04-09 23:46:44,40.92,1603,219
843,2026-04-09 23:46:49,89.55,8458,65
844,2026-04-09 23:46:54,23.24,15461,96
845,2026-04-09 23:46:59,70.75,7305,440
846,2026-04-09 23:47:04,51.3,14498,274
847,2026-04-09 23:47:09,51.21,15219,59
848,2026-04-09 23:47:14,3.09,16045,41
849,2026-04-09 23:47:19,83.44,1672,373
850,2026-04-09 23:47:24,54.03,1444,382
851,2026-04-09 23:47:29,6.8,11478,135
852,2026-04-09 23:47:34,74.4,15977,74
853,2026-04-09 23:47:39,26.7,10911,488
854,2026-04-09 23:47:44,58.44,8519,178
855,2026-04-09 23:47:49,45.72,8983,200
856,2026-04-09 23:47:54,33.16,6650,240
857,2026-04-09 23:47:59,66.58,9272,11
858,2026-04-09 23:48:04,5.05,1106,241
859,2026-04-09 23:48:09,14.12,8286,44
860,2026-04-09 23:48:14,63.95,2996,250
861,2026-04-09 23:48:19,3.41,14777,278
862,2026-04-09 23:48:24,22.91,14297,422
863,2026-04-09 23:48:29,15.59,15396,217
864,2026-04-09 23:48:34,93.6,1951,431
865,2026-04-09 23:48:39,4.97,10612,29
866,2026-04-09 23:48:44,86.07,6502,482
867,2026-04-09 23:48:49,12.49,12408,384
868,2026-04-09 23:48:54,68.37,14150,86
869,2026-04-09 23:48:59,48.05,12186,173
870,2026-04-09 23:49:04,73.04,4297,330
871,2026-04-09 23:49:09,27.44,5748,94
872,2026-04-09 23:49:14,95.13,10669,137
873,2026-04-09 23:49:19,58.91,13663,329
874,2026-04-09 23:49:24,33.32,15957,500
875,2026-04-09 23:49:29,23.23,4900,234
876,2026-04-09 23:49:34,75.63,3281,10
877,2026-04-09 23:49:39,62.92,1289,481
878,2026-04-09 23:49:44,45.67,15709,269
879,2026-04-09 23:49:49,84.02,1323,329
880,2026-04-09 23:49:54,1.46,14587,278
881,2026-04-09 23:49:59,72.05,1175,234
882,2026-04-09 23:50:04,34.27,1730,380
883,2026-04-09 23:50:09,31.24,11458,355
884,2026-04-09 23:50:14,10.34,784,70
885,2026-04-09 23:50:19,60.14,7713,337
886,2026-04-09 23:50:24,30.43,989,342
887,2026-04-09 23:50:29,61.94,4563,359
888,2026-04-09 23:50:34,97.21,6306,315
889,2026-04-09 23:50:39,88.8,15951,236
890,2026-04-09 23:50:44,14.88,8257,2
891,2026-04-09 23:50:49,6.87,11900,146
892,2026-04-09 23:50:54,47.15,2952,212
893,2026-04-09 23:50:59,47.69,7799,171
894,2026-04-09 23:51:04,43.53,14288,258
895,2026-04-09 23:51:09,8.18,7544,329
896,2026-04-09 23:51:14,49.31,8851,309
897,2026-04-09 23:51:19,72.69,10469,483
898,2026-04-09 23:51:24,20.51,16084,127
899,2026-04-09 23:51:29,82.11,14914,63
900,2026-04-09 23:51:34,17.94,7601,448
901,2026-04-09 23:51:39,51.63,7742,274
902,2026-04-09 23:51:44,54.2,1661,42
903,2026-04-09 23:51:49,65.76,3741,451
904,2026-04-09 23:51:54,68.71,9301,366
905,2026-04-09 23:51:59,75.79,10682,466
906,2026-04-09 23:52:04,37.44,3126,28
907,2026-04-09 23:52:09,89.6,2777,88
908,2026-04-09 23:52:14,34.03,1748,233
909,2026-04-09 23:52:19,24.38,132,262
910,2026-04-09 23:52:24,37.4,7103,372
911,2026-04-09 23:52:29,7.24,12297,55
912,2026-04-09 23:52:34,67.68,11326,440
913,2026-04-09 23:52:39,40.95,989,194
914,2026-04-09 23:52:44,27.61,10672,226
915,2026-04-09 23:52:49,96.98,11657,471
916,2026-04-09 23:52:54,29.57,4833,8
917,2026-04-09 23:52:59,57.2,991,322
918,2026-04-09 23:53:04,31.16,5319,451
919,2026-04-09 23:53:09,85.88,4067,300
920,2026-04-09 23:53:14,69.24,3709,63
921,2026-04-09 23:53:19,18.61,3491,395
922,2026-04-09 23:53:24,20.85,13045,35
923,2026-04-09 23:53:29,63.41,12060,114
924,2026-04-09 23:53:34,50.97,495,332
925,2026-04-09 23:53:39,21.79,4611,71
926,2026-04-09 23:53:44,89.89,4365,9
927,2026-04-09 23:53:49,75.8,3526,309
928,2026-04-09 23:53:54,85.95,4758,107
929,2026-04-09 23:53:59,11.55,2598,428
930,2026-04-09 23:54:04,27.41,15777,321
931,2026-04-09 23:54:09,13.46,15378,481
932,2026-04-09 23:54:14,70.87,13244,38
933,2026-04-09 23:54:19,51.72,8434,359
934,2026-04-09 23:54:24,18.38,2919,409
935,2026-04-09 23:54:29,78.26,12669,235
936,2026-04-09 23:54:34,61.76,13420,44
937,2026-04-09 23:54:39,40.5,5594,343
938,2026-04-09 23:54:44,6.61,3428,245
939,2026-04-09 23:54:49,45.55,644,492
940,2026-04-09 23:54:54,40.56,8888,33
941,2026-04-09 23:54:59,39.0,5037,312
942,2026-04-09 23:55:04,83.44,7452,254
943,2026-04-09 23:55:09,37.59,5186,85
944,2026-04-09 23:55:14,46.62,1406,360
945,2026-04-09 23:55:19,46.77,6602,342
946,2026-04-09 23:55:24,87.78,3815,181
947,2026-04-09 23:55:29,89.19,4441,242
948,2026-04-09 23:55:34,60.9,16306,170
949,2026-04-09 23:55:39,44.12,15734,248
950,2026-04-09 23:55:44,51.28,8396,248
951,2026-04-09 23:55:49,19.48,6601,139
952,2026-04-09 23:55:54,7.42,754,460
953,2026-04-09 23:55:59,23.1,9571,271
954,2026-04-09 23:56:04,44.6,10635,70
955,2026-04-09 23:56:09,20.31,5206,138
956,2026-04-09 23:56:14,11.74,15293,479
957,2026-04-09 23:56:19,49.74,5698,413
958,2026-04-09 23:56:24,69.4,2139,381
959,2026-04-09 23:56:29,88.13,3962,316
960,2026-04-09 23:56:34,76.4,14267,228
961,2026-04-09 23:56:39,66.7,14765,28
962,2026-04-09 23:56:44,72.44,2719,191
963,2026-04-09 23:56:49,91.4,661,12
964,2026-04-09 23:56:54,45.03,4560,30
965,2026-04-09 23:56:59,65.99,4178,38
966,2026-04-09 23:57:04,75.67,10840,243
967,2026-04-09 23:57:09,97.07,15234,49
968,2026-04-09 23:57:14,50.6,1696,464
969,2026-04-09 23:57:19,14.12,12648,357
970,2026-04-09 23:57:24,35.05,3430,151
971,2026-04-09 23:57:29,3.7,12060,353
972,2026-04-09 23:57:34,29.08,8802,9
973,2026-04-09 23:57:39,53.7,8767,227
974,2026-04-09 23:57:44,3.52,8247,25
975,2026-04-09 23:57:49,50.86,2848,118
976,2026-04-09 23:57:54,81.18,5472,489
977,2026-04-09 23:57:59,14.36,7788,306
978,2026-04-09 23:58:04,82.9,15867,24
979,2026-04-09 23:58:09,55.73,6061,144
980,2026-04-09 23:58:14,76.38,6905,66
981,2026-04-09 23:58:19,78.01,1860,224
982,2026-04-09 23:58:24,93.04,4796,448
983,2026-04-09 23:58:29,39.16,14274,499
984,2026-04-09 23:58:34,82.46,7131,44
985,2026-04-09 23:58:39,75.37,3359,240
986,2026-04-09 23:58:44,58.36,13999,29
987,2026-04-09 23:58:49,28.64,10112,43
988,2026-04-09 23:58:54,20.12,5553,491
989,2026-04-09 23:58:59,71.58,9053,109
990,2026-04-09 23:59:04,84.42,15330,443
991,2026-04-09 23:59:09,1.97,7891,451
992,2026-04-09 23:59:14,52.23,12983,112
993,2026-04-09 23:59:19,96.13,7652,457
994,2026-04-09 23:59:24,13.38,14176,68
995,2026-04-09 23:59:29,23.89,16354,295
996,2026-04-09 23:59:34,38.33,10105,465
997,2026-04-09 23:59:39,61.8,14821,201
998,2026-04-09 23:59:44,76.2,15457,220
999,2026-04-09 23:59:49,1.5,496,8
1000,2026-04-09 23:59:54,51.64,4770,469
1001,2026-04-09 23:59:59,84.33,2929,107
1002,2026-04-10 00:00:04,91.75,1132,76
1003,2026-04-10 00:00:09,70.73,3499,9
1004,2026-04-10 00:00:14,60.54,4054,122
1005,2026-04-10 00:00:19,85.48,12214,88
1006,2026-04-10 00:00:24,91.34,9729,254
1007,2026-04-10 00:00:29,71.3,710,118
1008,2026-04-10 00:00:34,48.35,4502,169
1009,2026-04-10 00:00:39,55.39,10794,293
1010,2026-04-10 00:00:44,15.89,1246,168
1011,2026-04-10 00:00:49,67.9,15656,361
1012,2026-04-10 00:00:54,5.3,6494,184
1013,2026-04-10 00:00:59,15.62,13476,218
1014,2026-04-10 00:01:04,17.91,6862,499
1015,2026-04-10 00:01:09,39.35,8178,259
1016,2026-04-10 00:01:14,85.7,9428,181
1017,2026-04-10 00:01:19,33.21,14675,291
1018,2026-04-10 00:01:24,89.26,10310,181
1019,2026-04-10 00:01:29,32.37,8531,313
1020,2026-04-10 00:01:34,46.74,1765,414
1021,2026-04-10 00:01:39,91.1,13448,128
1022,2026-04-10 00:01:44,54.47,14356,312
1023,2026-04-10 00:01:49,19.27,8606,43
1024,2026-04-10 00:01:54,56.29,16266,447
1025,2026-04-10 00:01:59,65.79,5301,232
1026,2026-04-10 00:02:04,10.92,10882,48
1027,2026-04-10 00:02:09,48.03,15787,302
1028,2026-04-10 00:02:14,50.58,11677,158
1029,2026-04-10 00:02:19,12.55,8502,387
1030,2026-04-10 00:02:24,15.79,13785,298
1031,2026-04-10 00:02:29,8.73,970,455
1032,2026-04-10 00:02:34,8.11,7104,113
1033,2026-04-10 00:02:39,59.06,2810,184
1034,2026-04-10 00:02:44,25.16,12182,489
1035,2026-04-10 00:02:49,86.47,8791,137
1036,2026-04-10 00:02:54,33.61,5506,145
1037,2026-04-10 00:02:59,58.98,2700,473
1038,2026-04-10 00:03:04,94.84,9607,323
1039,2026-04-10 00:03:09,37.11,2216,19
1040,2026-04-10 00:03:14,17.09,2989,331
1041,2026-04-10 00:03:19,17.98,13077,167
1042,2026-04-10 00:03:24,63.92,11208,253
1043,2026-04-10 00:03:29,36.7,12306,22
1044,2026-04-10 00:03:34,62.27,3089,300
1045,2026-04-10 00:03:39,4.01,7176,492
1046,2026-04-10 00:03:44,78.81,767,155
1047,2026-04-10 00:03:49,70.83,10614,19
1048,2026-04-10 00:03:54,55.04,7521,211
1049,2026-04-10 00:03:59,86.3,12821,159
1050,2026-04-10 00:04:04,4.51,3078,281
1051,2026-04-10 00:04:09,55.53,13677,165
1052,2026-04-10 00:04:14,83.92,12448,353
1053,2026-04-10 00:04:19,84.71,4945,5
1054,2026-04-10 00:04:24,73.85,15803,421
1055,2026-04-10 00:04:29,7.16,1380,436
1056,2026-04-10 00:04:34,86.57,9664,82
1057,2026-04-10 00:04:39,59.68,5343,465
1058,2026-04-10 00:04:44,95.62,6529,466
1059,2026-04-10 00:04:49,16.35,11513,319
1060,2026-04-10 00:04:54,97.47,6091,346
1061,2026-04-10 00:04:59,8.41,1479,4
1062,2026-04-10 00:05:04,12.83,3681,259
1063,2026-04-10 00:05:09,51.07,3751,214
1064,2026-04-10 00:05:14,35.7,6372,136
1065,2026-04-10 00:05:19,48.12,5519,97
1066,2026-04-10 00:05:24,73.42,8942,242
1067,2026-04-10 00:05:29,46.26,1975,359
1068,2026-04-10 00:05:34,53.37,11061,289
1069,2026-04-10 00:05:39,8.22,4619,32
1070,2026-04-10 00:05:44,41.15,1644,460
1071,2026-04-10 00:05:49,34.86,5524,195
1072,2026-04-10 00:05:54,18.08,10870,485
1073,2026-04-10 00:05:59,29.03,13199,239
1074,2026-04-10 00:06:04,49.56,5809,353
1075,2026-04-10 00:06:09,40.1,1084,307
1076,2026-04-10 00:06:14,18.31,7107,451
1077,2026-04-10 00:06:19,88.59,3184,449
1078,2026-04-10 00:06:24,9.11,8894,430
1079,2026-04-10 00:06:29,72.36,2000,44
1080,2026-04-10 00:06:34,15.48,2796,130
1081,2026-04-10 00:06:39,48.89,14349,386
1082,2026-04-10 00:06:44,19.58,6383,379
1083,2026-04-10 00:06:49,87.06,10219,225
1084,2026-04-10 00:06:54,5.8,11620,463
1085,2026-04-10 00:06:59,96.87,12709,134
1086,2026-04-10 00:07:04,19.82,4368,416
1087,2026-04-10 00:07:09,10.45,10781,396
1088,2026-04-10 00:07:14,80.26,2441,329
1089,2026-04-10 00:07:19,73.11,15718,260
1090,2026-04-10 00:07:24,17.46,13252,374
1091,2026-04-10 00:07:29,72.57,8052,317
1092,2026-04-10 00:07:34,31.72,14420,29
1093,2026-04-10 00:07:39,51.52,7591,237
1094,2026-04-10 00:07:44,11.48,16057,298
1095,2026-04-10 00:07:49,78.44,5445,436
1096,2026-04-10 00:07:54,36.07,7060,231
1097,2026-04-10 00:07:59,46.71,13664,127
1098,2026-04-10 00:08:04,62.41,10418,35
1099,2026-04-10 00:08:09,21.74,2272,320
1100,2026-04-10 00:08:14,28.71,16052,132
1101,2026-04-10 00:08:19,85.88,8810,277
1102,2026-04-10 00:08:24,11.23,11152,270
1103,2026-04-10 00:08:29,89.46,10827,174
1104,2026-04-10 00:08:34,28.23,4790,306
1105,2026-04-10 00:08:39,52.43,13683,386
1106,2026-04-10 00:08:44,32.33,11221,332
1107,2026-04-10 00:08:49,63.65,7387,217
1108,2026-04-10 00:08:54,14.45,1320,75
1109,2026-04-10 00:08:59,88.69,5483,29
1110,2026-04-10 00:09:04,1.73,1459,367
1111,2026-04-10 00:09:09,74.47,4081,320
1112,2026-04-10 00:09:14,12.25,9838,41
1113,2026-04-10 00:09:19,97.49,15431,276
1114,2026-04-10 00:09:24,22.01,4899,162
1115,2026-04-10 00:09:29,86.69,12695,175
1116,2026-04-10 00:09:34,87.49,15824,448
1117,2026-04-10 00:09:39,33.93,8821,119
1118,2026-04-10 00:09:44,15.99,14745,157
1119,2026-04-10 00:09:49,35.1,2178,217
1120,2026-04-10 00:09:54,35.15,13827,464
1121,2026-04-10 00:09:59,17.67,3289,321
1122,2026-04-10 00:10:04,23.94,10885,313
1123,2026-04-10 00:10:09,48.76,13703,88
1124,2026-04-10 00:10:14,59.55,3446,21
1125,2026-04-10 00:10:19,96.8,12706,340
1126,2026-04-10 00:10:24,72.05,8393,58
1127,2026-04-10 00:10:29,59.21,14143,292
1128,2026-04-10 00:10:34,9.72,7118,238
1129,2026-04-10 00:10:39,88.28,5075,114
1130,2026-04-10 00:10:44,19.78,3018,65
1131,2026-04-10 00:10:49,73.1,258,205
1132,2026-04-10 00:10:54,8.02,7856,141
1133,2026-04-10 00:10:59,51.27,9449,135
1134,2026-04-10 00:11:04,1.42,5818,369
1135,2026-04-10 00:11:09,64.07,6484,237
1136,2026-04-10 00:11:14,87.2,7688,175
1137,2026-04-10 00:11:19,28.96,11490,62
1138,2026-04-10 00:11:24,88.2,13849,309
1139,2026-04-10 00:11:29,10.61,3944,259
1140,2026-04-10 00:11:34,38.41,15266,129
1141,2026-04-10 00:11:39,34.35,4223,6
1142,2026-04-10 00:11:44,68.22,13795,75
1143,2026-04-10 00:11:49,85.77,3967,319
1144,2026-04-10 00:11:54,47.98,14417,352
1145,2026-04-10 00:11:59,18.57,14477,219
1146,2026-04-10 00:12:04,45.38,12668,279
1147,2026-04-10 00:12:09,88.92,5708,305
1148,2026-04-10 00:12:14,81.63,3150,457
1149,2026-04-10 00:12:19,25.97,7429,301
1150,2026-04-10 00:12:24,48.17,12584,495
1151,2026-04-10 00:12:29,96.2,8628,171
1152,2026-04-10 00:12:34,67.48,8763,484
1153,2026-04-10 00:12:39,46.49,11806,210
1154,2026-04-10 00:12:44,78.39,14241,496
